,x,LEG,LEG-TV,LIME,CShap,KernelSHAP,GradCam
0,0,0.005005005005005005,0.002002002002002002,0.001001001001001001,0.002002002002002002,0.008008008008008008,0.005005005005005005
1,1,0.024024024024024024,0.03003003003003003,0.03403403403403403,0.014014014014014014,0.03803803803803804,0.001001001001001001
2,2,0.022022022022022022,0.001001001001001001,0.02702702702702703,0.0940940940940941,0.009009009009009009,0.024024024024024024
3,3,0.13313313313313313,0.14814814814814814,0.06706706706706707,0.12112112112112113,0.1041041041041041,0.2082082082082082
4,4,0.14414414414414414,0.03003003003003003,0.015015015015015015,0.02102102102102102,0.03203203203203203,0.014014014014014014
5,5,0.17317317317317318,0.15515515515515516,0.24924924924924924,0.5495495495495496,0.15115115115115116,0.16116116116116116
6,6,0.02702702702702703,0.012012012012012012,0.037037037037037035,0.11811811811811812,0.03403403403403403,0.022022022022022022
7,7,0.050050050050050046,0.14414414414414414,0.02102102102102102,0.12912912912912913,0.044044044044044044,0.009009009009009009
8,8,0.023023023023023025,0.06806806806806806,0.01001001001001001,0.02702702702702703,0.005005005005005005,0.014014014014014014
9,9,0.001001001001001001,0.004004004004004004,0.002002002002002002,0.008008008008008008,0.012012012012012012,0.007007007007007007
10,10,0.001001001001001001,0.008008008008008008,0.013013013013013013,0.008008008008008008,0.006006006006006006,0.015015015015015015
11,11,0.06906906906906907,0.02102102102102102,0.005005005005005005,0.014014014014014014,0.03003003003003003,0.022022022022022022
12,12,0.0890890890890891,0.04104104104104104,0.04004004004004004,0.14714714714714713,0.05305305305305305,0.07307307307307308
13,13,0.06406406406406406,0.001001001001001001,0.08008008008008008,0.018018018018018018,0.005005005005005005,0.009009009009009009
14,14,0.05405405405405406,0.04704704704704705,0.012012012012012012,0.04104104104104104,0.02702702702702703,0.012012012012012012
15,15,0.18118118118118118,0.3353353353353353,0.08708708708708708,0.4244244244244244,0.14714714714714713,0.27627627627627627
16,16,0.001001001001001001,0.005005005005005005,0.001001001001001001,0.003003003003003003,0.009009009009009009,0.001001001001001001
17,17,0.044044044044044044,0.03803803803803804,0.14814814814814814,0.031031031031031032,0.03303303303303303,0.07207207207207207
18,18,0.003003003003003003,0.011011011011011011,0.001001001001001001,0.009009009009009009,0.002002002002002002,0.002002002002002002
19,19,0.003003003003003003,0.004004004004004004,0.003003003003003003,0.005005005005005005,0.014014014014014014,0.007007007007007007
20,20,0.035035035035035036,0.04104104104104104,0.13213213213213212,0.07907907907907907,0.06306306306306306,0.018018018018018018
21,21,0.011011011011011011,0.013013013013013013,0.023023023023023025,0.06106106106106106,0.026026026026026026,0.06806806806806806
22,22,0.12312312312312312,0.06006006006006006,0.5745745745745746,0.2042042042042042,0.16916916916916916,0.22122122122122123
23,23,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.002002002002002002
24,24,0.025025025025025023,0.05205205205205205,0.01901901901901902,0.11811811811811812,0.06306306306306306,0.04004004004004004
25,25,0.029029029029029027,0.029029029029029027,0.04204204204204204,0.03303303303303303,0.01901901901901902,0.025025025025025023
26,26,0.012012012012012012,0.035035035035035036,0.07407407407407407,0.016016016016016016,0.02002002002002002,0.022022022022022022
27,27,0.03303303303303303,0.08508508508508508,0.028028028028028028,0.022022022022022022,0.003003003003003003,0.015015015015015015
28,28,0.014014014014014014,0.005005005005005005,0.002002002002002002,0.006006006006006006,0.004004004004004004,0.002002002002002002
29,29,0.005005005005005005,0.004004004004004004,0.002002002002002002,0.001001001001001001,0.002002002002002002,0.001001001001001001
30,30,0.029029029029029027,0.02002002002002002,0.01001001001001001,0.035035035035035036,0.025025025025025023,0.023023023023023025
31,31,0.08608608608608609,0.10710710710710711,0.3563563563563564,0.06906906906906907,0.1031031031031031,0.0970970970970971
32,32,0.005005005005005005,0.018018018018018018,0.02702702702702703,0.031031031031031032,0.006006006006006006,0.003003003003003003
33,33,0.07407407407407407,0.2092092092092092,0.036036036036036036,0.08308308308308308,0.056056056056056056,0.05105105105105105
34,34,0.004004004004004004,0.017017017017017015,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.004004004004004004
35,35,0.007007007007007007,0.03803803803803804,0.1031031031031031,0.15415415415415415,0.050050050050050046,0.014014014014014014
36,36,0.06806806806806806,0.14214214214214213,0.14214214214214213,0.26626626626626626,0.11911911911911911,0.24724724724724725
37,37,0.24824824824824826,0.24024024024024024,0.05905905905905906,0.15715715715715717,0.07407407407407407,0.4984984984984985
38,38,0.24224224224224225,0.2222222222222222,0.3353353353353353,0.2782782782782783,0.1941941941941942,0.23823823823823823
39,39,0.13313313313313313,0.13013013013013014,0.026026026026026026,0.15215215215215216,0.04904904904904905,0.1781781781781782
40,40,0.008008008008008008,0.01001001001001001,0.014014014014014014,0.014014014014014014,0.05405405405405406,0.06106106106106106
41,41,0.005005005005005005,0.003003003003003003,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
42,42,0.022022022022022022,0.015015015015015015,0.02002002002002002,0.028028028028028028,0.043043043043043044,0.036036036036036036
43,43,0.04604604604604605,0.005005005005005005,0.003003003003003003,0.04804804804804805,0.003003003003003003,0.006006006006006006
44,44,0.004004004004004004,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.002002002002002002,0.002002002002002002
45,45,0.13813813813813813,0.11611611611611611,0.057057057057057055,0.1891891891891892,0.03003003003003003,0.024024024024024024
46,46,0.007007007007007007,0.001001001001001001,0.002002002002002002,0.012012012012012012,0.012012012012012012,0.011011011011011011
47,47,0.03303303303303303,0.003003003003003003,0.001001001001001001,0.003003003003003003,0.002002002002002002,0.011011011011011011
48,48,0.02002002002002002,0.01901901901901902,0.04604604604604605,0.06806806806806806,0.07607607607607608,0.05105105105105105
49,49,0.003003003003003003,0.016016016016016016,0.10710710710710711,0.16616616616616617,0.09309309309309309,0.1921921921921922
50,50,0.03403403403403403,0.035035035035035036,0.05905905905905906,0.012012012012012012,0.005005005005005005,0.006006006006006006
51,51,0.04904904904904905,0.05305305305305305,0.03803803803803804,0.07507507507507508,0.028028028028028028,0.11711711711711711
52,52,0.024024024024024024,0.035035035035035036,0.05205205205205205,0.009009009009009009,0.03003003003003003,0.02102102102102102
53,53,0.025025025025025023,0.01901901901901902,0.007007007007007007,0.11311311311311312,0.03203203203203203,0.012012012012012012
54,54,0.006006006006006006,0.003003003003003003,0.005005005005005005,0.004004004004004004,0.008008008008008008,0.004004004004004004
55,55,0.0980980980980981,0.08108108108108109,0.2042042042042042,0.16816816816816815,0.1111111111111111,0.0980980980980981
56,56,0.006006006006006006,0.004004004004004004,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001
57,57,0.14114114114114115,0.062062062062062065,0.15115115115115116,0.2082082082082082,0.08108108108108109,0.17517517517517517
58,58,0.15215215215215216,0.14614614614614616,0.03403403403403403,0.34234234234234234,0.15415415415415415,0.12512512512512514
59,59,0.24224224224224225,0.13613613613613612,0.3003003003003003,0.2062062062062062,0.2272272272272272,0.3353353353353353
60,60,0.07707707707707707,0.11811811811811812,0.06406406406406406,0.22922922922922923,0.01901901901901902,0.07907907907907907
61,61,0.012012012012012012,0.017017017017017015,0.002002002002002002,0.04904904904904905,0.01901901901901902,0.08008008008008008
62,62,0.3083083083083083,0.16016016016016016,0.12012012012012012,0.4194194194194194,0.25625625625625625,0.7017017017017017
63,63,0.006006006006006006,0.009009009009009009,0.002002002002002002,0.006006006006006006,0.008008008008008008,0.006006006006006006
64,64,0.01901901901901902,0.01901901901901902,0.03303303303303303,0.08308308308308308,0.05105105105105105,0.08708708708708708
65,65,0.1021021021021021,0.12512512512512514,0.0920920920920921,0.2752752752752753,0.10510510510510511,0.11511511511511512
66,66,0.28928928928928926,0.23823823823823823,0.09109109109109109,0.15915915915915915,0.07507507507507508,0.06806806806806806
67,67,0.3133133133133133,0.3433433433433433,0.35835835835835833,0.6956956956956957,0.6606606606606606,0.6746746746746747
68,68,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.005005005005005005
69,69,0.058058058058058054,0.031031031031031032,0.013013013013013013,0.08108108108108109,0.036036036036036036,0.1991991991991992
70,70,0.007007007007007007,0.02102102102102102,0.004004004004004004,0.08608608608608609,0.006006006006006006,0.03303303303303303
71,71,0.012012012012012012,0.023023023023023025,0.002002002002002002,0.005005005005005005,0.006006006006006006,0.013013013013013013
72,72,0.008008008008008008,0.009009009009009009,0.004004004004004004,0.001001001001001001,0.002002002002002002,0.002002002002002002
73,73,0.004004004004004004,0.002002002002002002,0.002002002002002002,0.029029029029029027,0.014014014014014014,0.008008008008008008
74,74,0.13313313313313313,0.04804804804804805,0.062062062062062065,0.07907907907907907,0.07307307307307308,0.03003003003003003
75,75,0.0920920920920921,0.02002002002002002,0.006006006006006006,0.0920920920920921,0.02102102102102102,0.031031031031031032
76,76,0.11311311311311312,0.07507507507507508,0.12012012012012012,0.25825825825825827,0.15015015015015015,0.34034034034034033
77,77,0.001001001001001001,0.003003003003003003,0.001001001001001001,0.02102102102102102,0.003003003003003003,0.005005005005005005
78,78,0.013013013013013013,0.005005005005005005,0.01001001001001001,0.03903903903903904,0.01001001001001001,0.008008008008008008
79,79,0.011011011011011011,0.007007007007007007,0.003003003003003003,0.02102102102102102,0.009009009009009009,0.05105105105105105
80,80,0.008008008008008008,0.011011011011011011,0.11411411411411411,0.004004004004004004,0.011011011011011011,0.015015015015015015
81,81,0.01901901901901902,0.004004004004004004,0.003003003003003003,0.12412412412412413,0.024024024024024024,0.024024024024024024
82,82,0.003003003003003003,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
83,83,0.031031031031031032,0.07407407407407407,0.16516516516516516,0.1871871871871872,0.03203203203203203,0.09009009009009009
84,84,0.050050050050050046,0.0920920920920921,0.05905905905905906,0.06506506506506507,0.06706706706706707,0.06506506506506507
85,85,0.1041041041041041,0.3303303303303303,0.04104104104104104,0.08408408408408408,0.031031031031031032,0.024024024024024024
86,86,0.11011011011011011,0.08608608608608609,0.06406406406406406,0.12712712712712712,0.15815815815815815,0.2952952952952953
87,87,0.03003003003003003,0.025025025025025023,0.13013013013013014,0.06906906906906907,0.04704704704704705,0.02702702702702703
88,88,0.34434434434434436,0.3783783783783784,0.35535535535535534,0.4194194194194194,0.3483483483483483,0.4974974974974975
89,89,0.02702702702702703,0.023023023023023025,0.017017017017017015,0.03003003003003003,0.011011011011011011,0.007007007007007007
90,90,0.007007007007007007,0.009009009009009009,0.006006006006006006,0.005005005005005005,0.007007007007007007,0.025025025025025023
91,91,0.029029029029029027,0.02002002002002002,0.025025025025025023,0.024024024024024024,0.016016016016016016,0.015015015015015015
92,92,0.07307307307307308,0.0990990990990991,0.06406406406406406,0.16716716716716717,0.13913913913913914,0.20020020020020018
93,93,0.001001001001001001,0.002002002002002002,0.02002002002002002,0.003003003003003003,0.012012012012012012,0.01001001001001001
94,94,0.06806806806806806,0.01901901901901902,0.04704704704704705,0.018018018018018018,0.023023023023023025,0.036036036036036036
95,95,0.006006006006006006,0.006006006006006006,0.023023023023023025,0.012012012012012012,0.01901901901901902,0.01001001001001001
96,96,0.03303303303303303,0.025025025025025023,0.044044044044044044,0.0890890890890891,0.01001001001001001,0.06406406406406406
97,97,0.002002002002002002,0.003003003003003003,0.005005005005005005,0.001001001001001001,0.017017017017017015,0.001001001001001001
98,98,0.016016016016016016,0.005005005005005005,0.014014014014014014,0.026026026026026026,0.006006006006006006,0.018018018018018018
99,99,0.037037037037037035,0.024024024024024024,0.025025025025025023,0.007007007007007007,0.03003003003003003,0.02102102102102102
100,100,0.10710710710710711,0.043043043043043044,0.011011011011011011,0.009009009009009009,0.03303303303303303,0.001001001001001001
101,101,0.014014014014014014,0.015015015015015015,0.02102102102102102,0.025025025025025023,0.04704704704704705,0.003003003003003003
102,102,0.022022022022022022,0.04104104104104104,0.017017017017017015,0.05105105105105105,0.017017017017017015,0.07007007007007007
103,103,0.009009009009009009,0.01901901901901902,0.003003003003003003,0.001001001001001001,0.001001001001001001,0.001001001001001001
104,104,0.008008008008008008,0.005005005005005005,0.011011011011011011,0.02102102102102102,0.007007007007007007,0.005005005005005005
105,105,0.17917917917917917,0.14014014014014015,0.23923923923923923,0.24924924924924924,0.17517517517517517,0.34434434434434436
106,106,0.02102102102102102,0.011011011011011011,0.15415415415415415,0.3363363363363363,0.13413413413413414,0.058058058058058054
107,107,0.16616616616616617,0.03403403403403403,0.022022022022022022,0.14614614614614616,0.004004004004004004,0.018018018018018018
108,108,0.06006006006006006,0.023023023023023025,0.018018018018018018,0.06106106106106106,0.04104104104104104,0.23323323323323322
109,109,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.012012012012012012,0.004004004004004004,0.008008008008008008
110,110,0.11311311311311312,0.1981981981981982,0.02702702702702703,0.17117117117117117,0.1091091091091091,0.043043043043043044
111,111,0.04104104104104104,0.14114114114114115,0.015015015015015015,0.16216216216216217,0.014014014014014014,0.02102102102102102
112,112,0.029029029029029027,0.04104104104104104,0.07007007007007007,0.012012012012012012,0.01901901901901902,0.015015015015015015
113,113,0.012012012012012012,0.004004004004004004,0.004004004004004004,0.003003003003003003,0.007007007007007007,0.025025025025025023
114,114,0.004004004004004004,0.003003003003003003,0.007007007007007007,0.007007007007007007,0.002002002002002002,0.008008008008008008
115,115,0.15015015015015015,0.11711711711711711,0.5525525525525525,0.2072072072072072,0.12112112112112113,0.3843843843843844
116,116,0.006006006006006006,0.004004004004004004,0.013013013013013013,0.06306306306306306,0.009009009009009009,0.004004004004004004
117,117,0.022022022022022022,0.003003003003003003,0.003003003003003003,0.002002002002002002,0.003003003003003003,0.002002002002002002
118,118,0.001001001001001001,0.044044044044044044,0.002002002002002002,0.002002002002002002,0.001001001001001001,0.009009009009009009
119,119,0.006006006006006006,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.004004004004004004
120,120,0.15615615615615616,0.22022022022022023,0.16416416416416416,0.23923923923923923,0.09309309309309309,0.17617617617617617
121,121,0.07707707707707707,0.09309309309309309,0.13813813813813813,0.12312312312312312,0.13413413413413414,0.12512512512512514
122,122,0.013013013013013013,0.014014014014014014,0.037037037037037035,0.04704704704704705,0.01901901901901902,0.026026026026026026
123,123,0.002002002002002002,0.015015015015015015,0.014014014014014014,0.09309309309309309,0.003003003003003003,0.01001001001001001
124,124,0.14514514514514515,0.08108108108108109,0.2682682682682683,0.3163163163163163,0.07707707707707707,0.06406406406406406
125,125,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.008008008008008008,0.06606606606606606,0.004004004004004004
126,126,0.3683683683683684,0.25325325325325326,0.1031031031031031,0.24424424424424424,0.15215215215215216,0.36736736736736736
127,127,0.16016016016016016,0.23123123123123124,0.20020020020020018,0.2682682682682683,0.2772772772772773,0.23923923923923923
128,128,0.017017017017017015,0.014014014014014014,0.012012012012012012,0.011011011011011011,0.013013013013013013,0.013013013013013013
129,129,0.02002002002002002,0.04504504504504504,0.06406406406406406,0.04804804804804805,0.03403403403403403,0.08108108108108109
130,130,0.017017017017017015,0.009009009009009009,0.003003003003003003,0.015015015015015015,0.02002002002002002,0.02102102102102102
131,131,0.05405405405405406,0.058058058058058054,0.012012012012012012,0.08008008008008008,0.05105105105105105,0.1031031031031031
132,132,0.07107107107107107,0.008008008008008008,0.12212212212212212,0.14114114114114115,0.06906906906906907,0.6196196196196196
133,133,0.28928928928928926,0.26326326326326327,0.2552552552552553,0.2832832832832833,0.21021021021021022,0.24524524524524524
134,134,0.03003003003003003,0.022022022022022022,0.3133133133133133,0.08708708708708708,0.03903903903903904,0.11611611611611611
135,135,0.024024024024024024,0.006006006006006006,0.005005005005005005,0.001001001001001001,0.028028028028028028,0.002002002002002002
136,136,0.14614614614614616,0.23023023023023023,0.24224224224224225,0.4184184184184184,0.32232232232232233,0.32932932932932935
137,137,0.33433433433433435,0.24324324324324323,0.34434434434434436,0.04504504504504504,0.02702702702702703,0.07507507507507508
138,138,0.1021021021021021,0.11611611611611611,0.07807807807807808,0.06606606606606606,0.057057057057057055,0.08008008008008008
139,139,0.7967967967967968,0.8918918918918919,0.14714714714714713,0.5745745745745746,0.04004004004004004,0.24624624624624625
140,140,0.026026026026026026,0.06806806806806806,0.014014014014014014,0.02702702702702703,0.03403403403403403,0.03903903903903904
141,141,0.03903903903903904,0.029029029029029027,0.01001001001001001,0.02102102102102102,0.05305305305305305,0.02702702702702703
142,142,0.08808808808808809,0.1041041041041041,0.17217217217217218,0.13313313313313313,0.07707707707707707,0.2272272272272272
143,143,0.06306306306306306,0.10510510510510511,0.1871871871871872,0.17617617617617617,0.08608608608608609,0.44744744744744747
144,144,0.06706706706706707,0.04904904904904905,0.04604604604604605,0.006006006006006006,0.035035035035035036,0.014014014014014014
145,145,0.0980980980980981,0.03003003003003003,0.008008008008008008,0.03203203203203203,0.02102102102102102,0.036036036036036036
146,146,0.002002002002002002,0.002002002002002002,0.002002002002002002,0.002002002002002002,0.001001001001001001,0.018018018018018018
147,147,0.005005005005005005,0.004004004004004004,0.006006006006006006,0.04104104104104104,0.028028028028028028,0.005005005005005005
148,148,0.06806806806806806,0.17917917917917917,0.06506506506506507,0.06806806806806806,0.1021021021021021,0.09009009009009009
149,149,0.001001001001001001,0.001001001001001001,0.011011011011011011,0.024024024024024024,0.023023023023023025,0.002002002002002002
150,150,0.13313313313313313,0.16116116116116116,0.21521521521521522,0.017017017017017015,0.062062062062062065,0.04504504504504504
151,151,0.003003003003003003,0.011011011011011011,0.05105105105105105,0.009009009009009009,0.003003003003003003,0.006006006006006006
152,152,0.004004004004004004,0.003003003003003003,0.004004004004004004,0.050050050050050046,0.002002002002002002,0.002002002002002002
153,153,0.04504504504504504,0.011011011011011011,0.03803803803803804,0.04904904904904905,0.013013013013013013,0.025025025025025023
154,154,0.11411411411411411,0.13013013013013014,0.10710710710710711,0.1981981981981982,0.15815815815815815,0.23123123123123124
155,155,0.008008008008008008,0.009009009009009009,0.014014014014014014,0.03803803803803804,0.024024024024024024,0.08008008008008008
156,156,0.12712712712712712,0.16816816816816815,0.09109109109109109,0.11811811811811812,0.1031031031031031,0.08408408408408408
157,157,0.008008008008008008,0.03303303303303303,0.036036036036036036,0.03003003003003003,0.04804804804804805,0.025025025025025023
158,158,0.16416416416416416,0.1881881881881882,0.1061061061061061,0.006006006006006006,0.018018018018018018,0.017017017017017015
159,159,0.13413413413413414,0.11711711711711711,0.03303303303303303,0.24424424424424424,0.02102102102102102,0.022022022022022022
160,160,0.07407407407407407,0.035035035035035036,0.04604604604604605,0.05205205205205205,0.035035035035035036,0.06506506506506507
161,161,0.9029029029029029,0.5665665665665666,0.025025025025025023,0.05405405405405406,0.06406406406406406,0.06506506506506507
162,162,0.005005005005005005,0.003003003003003003,0.026026026026026026,0.14414414414414414,0.07807807807807808,0.06306306306306306
163,163,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
164,164,0.27627627627627627,0.17217217217217218,0.7767767767767768,0.25325325325325326,0.18618618618618618,0.1031031031031031
165,165,0.028028028028028028,0.056056056056056056,0.15215215215215216,0.15215215215215216,0.07107107107107107,0.13713713713713713
166,166,0.04004004004004004,0.04104104104104104,0.03203203203203203,0.04004004004004004,0.026026026026026026,0.07207207207207207
